CUSTOMER_SK,C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,START_DATE,END_DATE,IS_CURRENT,RECORD_SOURCE
139,139,Customer#000000139,3ElvBwudHKL02732YexGVFVt,9,191403521403,7898.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
140,140,Customer#000000140,"XRqEPiKgcETII,iOLDZp5jA",4,142738856505,9963.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
141,141,Customer#000000141,"5IW,WROVnikc3l7DwiUDGQNGsLBGOL6Dc0",1,119362956204,6706.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
142,142,Customer#000000142,"AnJ5lxtLjioClr2khl9pb8NLxG2,",9,194074252584,2210.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
143,143,Customer#000000143,681r22uL452zqk 8By7I9o9enQfx0,16,263144067725,2187.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
144,144,Customer#000000144,VxYZ3ebhgbltnetaGjNC8qCccjYU05 fePLOno8y,1,117173794478,6417.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
145,145,Customer#000000145,kQjHmt2kcec cy3hfMh969u,13,235624448454,9749.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
146,146,Customer#000000146,"GdxkdXG9u7iyI1,,y5tq4ZyrcEy",3,138357233223,3329.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
147,147,Customer#000000147,"6VvIwbVdmcsMzuu,C84GtBWPaipGfi7DV",18,288031874335,8071.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
148,148,Customer#000000148,BhSPlEWGvIJyT9swk vCWE,11,215624986636,2136.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
149,149,Customer#000000149,3byTHCp2mNLPigUrrq,19,297974396760,8960.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
150,150,Customer#000000150,zeoGShTjCwGPplOWFkLURrh41O0AZ8dwNEEN4,18,283285647630,3849.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
151,151,Customer#000000151,"LlyEtNEXT6kkZ,kGP46H",19,294331976339,5187.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
152,152,Customer#000000152,PDrllSkScKLh4lr19gmUZnK,8,185858503926,1215.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
153,153,Customer#000000153,kDzx11sIjjWJm1,6,163423162815,5454.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
154,154,Customer#000000154,2LAlU fDHkOqbXjHHDqw1mJQNC,19,295228356914,4695.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
155,155,Customer#000000155,"l,sSphiStMgdrxpxi",0,105662828705,5903.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
156,156,Customer#000000156,5OS0edX2Y6B1cf9wJNuOQWgrrZccXk9,9,197239133943,9303.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
157,157,Customer#000000157,HGEouzCcFrNd nBAdsCRjsMxKOvYZdbwA7he5w9v,15,252074421556,9769.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
158,158,Customer#000000158,"2HaYxi0J1620aoI1CdFyrW,rWOy",10,203836801329,6161.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
159,159,Customer#000000159,"KotsdDO6EHnysVu922s6pjZpG,vlT",10,208886682668,2060.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
160,160,Customer#000000160,5soVQ3dOCRBWBS,13,234286664806,4363.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
161,161,Customer#000000161,"2oRkx,NtjFUh",7,178057182449,3714.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
162,162,Customer#000000162,JE398sXZt2QuKXfJd7poNpyQFLFtth,8,181311012267,6269.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
163,163,Customer#000000163,OgrGcOnm4whd0f,21,318633494121,2949.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
164,164,Customer#000000164,YDW51PBWLXLnbQlKC,4,145656389768,208.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
165,165,Customer#000000165,8pc6kwBmwBdEnfVP53aqL9DM4LymC4,0,109272095601,3350.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
166,166,Customer#000000166,15HWGtwoP77EJfd95HxtMSTZUelV8NOKne2,10,203205305920,2042.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
167,167,Customer#000000167,QNc2eOlRIzL6jpthwgDuB866uCIUPiOX,5,152883955501,1468.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
168,168,Customer#000000168,"GDcL5qU86P8,oaTwVBCLE6asM8rlxpE,211uziU",12,223549845361,0.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
169,169,Customer#000000169,NjhmHa7xrcjE,18,283624993728,4484.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
170,170,Customer#000000170,5QmxmYubNhn6HAgLwTvphevM3OmpZTGsM,15,258799849818,7688.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
171,171,Customer#000000171,RIhjJCrth89EU7xRSvN,7,175136037451,2380.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
172,172,Customer#000000172,KwgdKUL1G2WacsMNF50yX,22,321789641847,1134.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
173,173,Customer#000000173,"Aue7KVz,FinSHpov Vk5ed,wSQ2BRSioJ0",9,194431968008,846.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
174,174,Customer#000000174,R5 fCPMSeDXtUpp5Ax,23,338454558799,1945.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
175,175,Customer#000000175,8YK1ZyTqoY3wMWnExl4itPMLL793GpEZb6T,10,204276179922,1975.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
176,176,Customer#000000176,9hBepY2uz88HlCqToOLgeU770u81FeL,13,234329428830,0.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
177,177,Customer#000000177,"6wzEKPyZE9dmBCJZ8e7x7fiiK,k",1,119177869955,7458.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
178,178,Customer#000000178,p HUSDg8Cgan4Fj8Drvcdz4gi4dSqV0a7n 0ag,21,314362686327,2273.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
179,179,Customer#000000179,djez3CWg0nnCiu60jsF,4,147039532987,0.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
180,180,Customer#000000180,"DSGW3RFoYJE opVw,Y3wGCGcNULZi",13,236788022105,0.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
181,181,Customer#000000181,YNviWd WrRkZvSw1OxIewBq,9,196533058440,3930.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
182,182,Customer#000000182,tdwvgepG316CCTHtMaF8Q,3,131992119023,4810.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
183,183,Customer#000000183,aMAB2QSb8 86MAx,22,327712798154,4420.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
184,184,Customer#000000184,uoOpBuRr42f1WIqnVYAhxbAA9bkK6HUGpOt,21,317393405476,170.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
185,185,Customer#000000185,iHXzQgienOQ,5,157605728760,2789.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
186,186,Customer#000000186,BeVr6MzaobBENXRBC8pmOmkByMJI,3,135187432576,8738.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
187,187,Customer#000000187,OIlgR6oIRXV5g63q5YGudCjRD8kpod2p,4,147162946674,0.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
188,188,Customer#000000188,58Srs6gEEoD3ZfwgXDM1OayRiaSY6K9YsveWwV,5,156135287811,9533.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
189,189,Customer#000000189,r51HSq Rg8wQgF1CBfG1Vbye3GK,22,329803481114,0.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
190,190,Customer#000000190,"F2X,GhSqLz8k u0gWsirsraFaEDEo6vIGtOTaO1T",11,217303738193,1657.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
191,191,Customer#000000191,P1eCXsPWkv2y6ENQv,16,268117076869,2945.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
192,192,Customer#000000192,rDmB2c9d1BJQ y6R9jTx86YI77D,10,207507122481,8240.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
193,193,Customer#000000193,"dUT4dtsPTZ6ZpkWLc,KGJCHY6JDJgPFH4",23,331829786287,8025.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
194,194,Customer#000000194,mksKhdWuQ1pjbc4yffHp8rRmLOMcJ,16,265976363003,6696.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
195,195,Customer#000000195,WiqQD8hscyKekjMcSBA7AX 0AbxvBV,22,327576846845,4874.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
196,196,Customer#000000196,68RstNo6a2B,18,281351772472,7760.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
197,197,Customer#000000197,UeVqssepNuXmtZ38D,1,111073126585,9860.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
198,198,Customer#000000198,",7fcZHIUn,fUaQtK8U,Q8",1,112377586141,3825.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
199,199,Customer#000000199,"lBU3xll,a7e9TYm3 UyjDPCVMvnHKpq,9HW1X",4,141369245232,7654.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
200,200,Customer#000000200,x1 H5c66DUgH2pgNTJhw6eZKgrAz,16,264723024189,9968.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
201,201,Customer#000000201,yWLtmd5usyjsCvyL1QJsBorC,2,127591839859,4614.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
202,202,Customer#000000202,Q0uJ1frCbi9yvu,7,179058054635,2238.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
203,203,Customer#000000203,2fRlubh lWRinCs1nimADdn,1,118865636149,7961.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
204,204,Customer#000000204,7U7u2KryFP,6,167618374820,0.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
205,205,Customer#000000205,"jOTQBGb nhfBMu3,LIN62WogLDBO0w",12,223564371311,7162.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
206,206,Customer#000000206,"xsg,ehRHS5OKqyBR5YtoPm8myz",9,199768323312,0.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
207,207,Customer#000000207,ewz5JNnxJPmPGY,21,315626756475,0.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
208,208,Customer#000000208,"Abye1MwcNfY0KO6yqv,Wwe",19,298591396234,6240.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
209,209,Customer#000000209,iBvmxOZV3qXMYQW3W4Oo7YFhdV,16,262071217721,8873.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
210,210,Customer#000000210,13cFL9sG1nrGERURN9WZI0,20,308762489750,7250.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
211,211,Customer#000000211,URhlVPzz4FqXem,13,239653359471,4199.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
212,212,Customer#000000212,19U0iZ3GtDdrsn,7,173824054333,958.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
213,213,Customer#000000213,NpqMYBhBcWk8mnEta,24,347687009764,9988.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
214,214,Customer#000000214,MpCwhcLrbcIM7AeKS9tRM09by,8,181806786165,1527.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
215,215,Customer#000000215,8H76xbBhde HY70BrYqGEFmVPXqlm8pgjjxh,9,195644464758,3379.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
216,216,Customer#000000216,LXH7wSv4I6GG6TAkLOyLcMh559a8Y,21,312961115448,0.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
217,217,Customer#000000217,YIy05RMdthrXqdfnNKud,23,331592983849,378.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
218,218,Customer#000000218,"V1FCIeSseuyNGYfHS Rx0,sc4IsBfReV",4,144809318567,9541.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
219,219,Customer#000000219,eTjiL01eyoKiAe2WQoz3EpPg2lvSLeOu2X2wyxK,11,211591386090,9859.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
220,220,Customer#000000220,TbUHVhkttz,16,262013017371,9132.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
221,221,Customer#000000221,ripNyyPOewg8AahnZlsM,16,263517381001,1609.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
222,222,Customer#000000222,gAPkFjwxX1Zq 2Yq6 FIfLdJ4yUOt4Al7DL18Ou,1,117226725418,8894.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
223,223,Customer#000000223,"ftau6Pk,brboMyEl,,kFm",20,301936431517,7476.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
224,224,Customer#000000224,4tCJvf30WagGfacqcAqmfCptu2cbMVcj2M7Y0W,15,252248673668,8465.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
225,225,Customer#000000225,2HFk1E0fmqs,13,239791837021,8893.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
226,226,Customer#000000226,ToEmqB90fM TkLqyEgX8MJ8T8NkK,3,134523187709,9009.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
227,227,Customer#000000227,7wlpEBswtXBPNODASgCUt8OZQ,13,239518162439,1808.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
228,228,Customer#000000228,A1Zvuxjdpt8TZP6i41H3fn9csGqOJUm5x0NIS1LA,20,304359151603,6868.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
229,229,Customer#000000229,Sbvjxgmwy4u6Ks1FH7lxo7toMmeU5dG,1,112432984029,7568.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
230,230,Customer#000000230,CnR8xt3MYqID0tiHwYh,21,317449508047,1683.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
231,231,Customer#000000231,WFOhG9Z9ohRdsyuYnPvBSv,10,208258801065,284.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
232,232,Customer#000000232,"oA9o,3YOXu2rzKONdd,cxpqCFXUv5kuxBYKp",22,322835632674,555.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
233,233,Customer#000000233,mFm45wZ7rV4VIbEE1F4,3,135741043221,3998.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
234,234,Customer#000000234,ILyuJbixVmrNEVxsfQOMFxByySs,18,282434241393,8384.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
235,235,Customer#000000235,bp0rIBMh4fMdQnHBmMnB,3,133507906416,754.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
236,236,Customer#000000236,"kcW,mM0rhIstAcVaol1,6DVkS FPKlhY",14,248089674503,5385.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
237,237,Customer#000000237,R dtznB5ocPPo,19,294149705238,0.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
238,238,Customer#000000238,tE0lVKK3tz5AG2 Hal2XHwE485g5MX7,16,263079251236,3482.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
239,239,Customer#000000239,w8eRmMOmUTjVOkucbfcGDh2AqCixTOC,9,196991176988,5399.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
240,240,Customer#000000240,SXfeEOwRZsXArtY3C5UWqXgLcJBAMmaynaTJs8,9,197565487835,7140.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
241,241,Customer#000000241,"FBuwHkPR450PvnZnAezcaeMaS,hX3Ifdk",9,193446142207,6569.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
242,242,Customer#000000242,apgzK3HWAjKHFteJ16Tg3OERViesqBbx,3,133243503564,1975.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
243,243,Customer#000000243,te2FOn8xJzJinZc,7,172976847972,621.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
244,244,Customer#000000244,FBVbCpEVaFaP8KogqQO2VuXeVx,15,256212258173,2506.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
245,245,Customer#000000245,IseFIO7jTGPTzAdZPoO2X4VX48Hy,12,229522322729,3720.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
246,246,Customer#000000246,WrRUR0ds6iypmopww9y9t0NJBRbke78qJm,15,256086182590,9585.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
247,247,Customer#000000247,N8q4W4QQG2mHY47Dg6,20,301519053513,8496.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
248,248,Customer#000000248,mgT15r8asLyaED,10,204477278914,8908.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
249,249,Customer#000000249,0XE2fhX7j2uivaHBrFuRl1NoJnaTSIQT,3,132264557727,0.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
250,250,Customer#000000250,9hif3yif6z8w8pW88F755PU7uz,16,264648521461,2870.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
251,251,Customer#000000251,Z9fdQmv07C3k hxwt9nchhuQiqC4wox85se8EW7L,13,239756235949,9585.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
252,252,Customer#000000252,db1bPFF xUkJYzvE3cBtqYeDn2 u,16,263303479201,3562.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
253,253,Customer#000000253,naGyIRPFPH E,15,254611409884,9140.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
254,254,Customer#000000254,"vQ,pEzMQaFgJzK4TJ2eA",1,114516226325,1915.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
255,255,Customer#000000255,I8Wz9sJBZTnEFG08lhcbfTZq3S,3,139246798287,3196.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
256,256,Customer#000000256,eJ6AggYh80JMEzZNwYK4CIC2flT,10,202292714429,1300.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
301,257,Customer#000000257,LyIa26EXYaSU,7,178166872155,0.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
302,258,Customer#000000258,7VbADek8qYezQYotxNUmnNI,12,222784259944,6022.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
303,259,Customer#000000259,kwh9i86Wj1Zq14nwTdhxapIkLEI,5,159076742046,3335.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
304,260,Customer#000000260,CrHY2zx4vner4,1,117085299446,9196.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
305,261,Customer#000000261,dXkVi8qahjP,12,224948987855,7094.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
306,262,Customer#000000262,DcUOAFBxMu8oGKvIqbDx7xgeZ,4,146981695201,1562.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
307,263,Customer#000000263,"Y2pxeGWkTyaq,0RCzIbZ3",1,112769063193,1162.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
308,264,Customer#000000264,24Akixb4hqpRD,11,218816833829,3196.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
309,265,Customer#000000265,"sthiqpj6CPAKbD7BBSz9ulRuF9d,ebfaiTc",17,277167342046,8276.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
310,266,Customer#000000266,VSIEruiMdDvjDaTQxkuK60Yw3AGxO,0,104742433974,5481.00,HOUSEHOLD,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
311,267,Customer#000000267,"el7 bYzj1USp6T5i3KpfZ43jKegbdO,Jd69",15,254029548909,3167.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
312,268,Customer#000000268,tkSLQoOpfOa601itad05EcN0UmhjZXdyKRc0r,3,137204695207,6821.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
313,269,Customer#000000269,J7kLF9iPOQA 7CVwAmQRpwfZPDJ2q5Seu2Vj1gh,14,245708746232,7667.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
314,270,Customer#000000270,",rdHVwNKXKAgREU",7,172418063530,9193.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
315,271,Customer#000000271,"O,HceV3 XE77Yx",6,166212825689,1490.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
316,272,Customer#000000272,YDjKpjXEe0A6rDE,2,123248779650,0.00,MACHINERY,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
317,273,Customer#000000273,"sOA,alhAw1juArjRLOd",2,121977725736,0.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
318,274,Customer#000000274,adesXwNumnPqsKgsE1groEAwdKNgZ,19,293303891442,4425.00,FURNITURE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
319,275,Customer#000000275,M1UCTKrZLOgSyr,22,321948646861,5067.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
320,276,Customer#000000276,iSWxETEMKe5cF,16,267163573851,2293.00,AUTOMOBILE,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
321,277,Customer#000000277,BWGsQevHk0BfRJV3RRB ElFc,23,336968315394,8876.00,BUILDING,1990-01-01 00:00:00.000,9999-12-31 23:59:59.000,true,INITIAL_LOAD
